age,gender,income,person_id,year_of_member,month_of_member,day_of_member
60.61067581176758,F,85821.921875,160,2015,12,6
53.148868560791016,M,54336.6640625,9068,2018,2,2
49.81844711303711,M,56330.09375,6018,2017,7,1
49.871368408203125,M,48036.17578125,4386,2017,6,27
53.80948257446289,F,74644.0546875,11209,2017,6,28
51.02342987060547,M,57686.20703125,7460,2016,3,30
55.82817459106445,F,69317.6640625,5555,2013,11,15
58.98992919921875,F,72836.46875,8090,2017,10,8
54.37605285644531,M,59038.55859375,933,2018,6,5
54.42777633666992,F,80783.2265625,7180,2016,1,31
53.14905548095703,M,75933.6640625,7780,2016,4,2
49.79058074951172,M,61419.0546875,3854,2017,11,27
48.37639236450195,M,46245.375,16885,2017,11,13
59.23433303833008,M,59561.59375,10767,2016,11,28
49.85885238647461,M,54911.4609375,7752,2016,11,1
48.921607971191406,M,52279.58984375,1185,2018,6,30
59.71419906616211,F,78487.625,4953,2018,5,2
54.92325973510742,M,60708.41796875,16610,2017,9,30
54.15000534057617,M,57802.578125,16049,2015,12,21
53.40234375,M,57140.07421875,7349,2018,4,11
54.32249450683594,M,48778.42578125,6218,2016,10,27
61.88788604736328,M,68210.6640625,8408,2013,9,24
56.97254180908203,F,63949.3203125,2081,2017,9,13
49.834861755371094,M,43175.86328125,4532,2018,4,11
57.47029495239258,F,68621.21875,13862,2016,7,3
55.47304916381836,M,52572.14453125,621,2017,7,27
49.94873809814453,M,57436.2109375,2784,2018,7,7
55.51957702636719,F,61666.65625,9697,2018,3,18
55.582855224609375,M,56292.39453125,5528,2017,12,7
54.61356735229492,M,50861.33984375,13357,2017,10,17
49.3172607421875,M,50956.828125,2845,2017,3,31
57.61250305175781,F,73287.546875,1022,2018,3,3
54.959754943847656,F,61954.78515625,7102,2016,12,12
56.84251403808594,M,75507.8203125,15522,2017,7,21
54.51063919067383,M,50863.10546875,120,2017,9,10
55.389827728271484,F,85298.6796875,15294,2016,3,2
52.257755279541016,M,60286.46875,3533,2017,2,19
47.90610122680664,M,48811.00390625,13382,2018,6,2
57.0499267578125,F,81619.2734375,1061,2014,6,8
56.86611557006836,M,49336.8515625,2175,2017,11,16
50.385459899902344,M,40244.82421875,10245,2018,2,11
53.37169647216797,M,71943.28125,9566,2017,8,20
57.34660339355469,M,54526.81640625,8625,2017,12,10
57.145572662353516,F,67442.0625,15114,2016,6,16
55.84868240356445,F,81741.7109375,8973,2016,3,11
61.5051383972168,F,79842.3984375,14766,2017,11,4
54.73215103149414,M,58933.9609375,3056,2016,2,22
52.62582778930664,M,63195.78125,446,2017,11,23
61.872249603271484,M,62526.953125,13226,2017,6,6
56.02467727661133,M,49899.4296875,8775,2015,10,2
56.67003631591797,M,61740.36328125,8961,2017,7,5
50.63200759887695,M,49617.1875,9230,2017,7,2
49.99785614013672,M,38099.5703125,1115,2018,6,26
55.6274299621582,F,61569.91796875,194,2017,1,30
63.38785171508789,F,79323.3046875,3752,2017,8,4
54.567138671875,M,76847.8046875,9486,2016,11,20
55.162452697753906,M,48389.11328125,4821,2017,11,7
55.395362854003906,M,58760.68359375,1590,2017,11,10
51.8732795715332,M,48493.2578125,2539,2017,8,28
51.08598327636719,M,51736.5234375,2622,2017,8,25
51.47039031982422,M,54808.51953125,15081,2018,6,6
57.17658615112305,M,73651.0234375,4805,2016,2,20
53.170021057128906,M,61019.30859375,13656,2016,7,27
54.02159881591797,M,62143.6953125,16787,2016,10,14
55.31840896606445,M,58744.5234375,3354,2017,7,31
52.89381790161133,M,47195.640625,1642,2017,11,6
60.9747314453125,F,65682.140625,12276,2017,4,22
56.051666259765625,F,75999.3984375,15881,2016,9,10
61.62577819824219,F,89756.3046875,12636,2015,8,9
57.67668151855469,M,61851.4921875,2872,2016,12,22
54.85520553588867,M,61270.109375,9758,2018,1,29
53.31538772583008,M,50669.0546875,1802,2017,10,5
47.176109313964844,M,45943.5234375,4504,2018,6,28
56.677650451660156,M,55111.26953125,12845,2017,11,8
48.75288391113281,M,48062.62109375,15587,2017,1,23
53.519588470458984,M,54298.484375,12786,2016,3,7
50.749053955078125,M,56239.1796875,5649,2018,2,22
55.0866584777832,M,60451.59375,11173,2018,2,4
52.20634841918945,M,48463.98828125,15999,2017,1,15
56.23881530761719,M,63329.875,10534,2018,3,17
53.06169128417969,M,56241.98828125,11272,2018,3,25
49.23642349243164,M,39638.11328125,9928,2017,3,12
55.34056854248047,M,74999.671875,14780,2017,8,15
51.428836822509766,M,56430.328125,13058,2017,5,29
54.67902755737305,F,58057.21875,6372,2017,11,13
51.386192321777344,F,86847.859375,6792,2017,2,20
54.61942672729492,M,60099.921875,16817,2017,10,14
52.71122360229492,F,65509.71875,2020,2017,1,4
49.00630569458008,M,50482.48046875,4221,2018,5,8
56.50177764892578,F,75052.4765625,15762,2018,1,24
50.4947509765625,M,62340.3359375,16099,2017,9,26
52.18803024291992,M,50372.65625,15928,2018,3,10
57.84773254394531,F,56654.96875,8376,2017,8,30
52.0704345703125,M,61105.46875,3445,2016,9,18
52.828460693359375,M,50065.66796875,9013,2018,4,7
61.37968444824219,F,94905.6484375,13835,2015,8,23
51.4307975769043,M,41312.859375,14696,2017,9,24
51.724151611328125,M,68250.34375,2846,2018,1,8
53.779178619384766,M,50584.67578125,15783,2017,9,20
52.50232696533203,M,53883.76171875,15678,2017,12,3
58.166831970214844,M,55279.40625,7200,2018,7,20
53.93186950683594,M,62595.28125,14191,2018,7,15
60.38517761230469,F,79745.7734375,2927,2016,7,13
59.65093231201172,F,62292.6875,2251,2016,6,27
58.590274810791016,F,69336.8515625,6275,2014,7,20
53.5757942199707,F,72903.546875,4292,2013,8,24
58.41596603393555,M,65479.53515625,6232,2017,5,23
54.117923736572266,M,47577.1640625,11309,2016,11,26
57.244503021240234,M,75643.515625,1374,2015,6,26
53.22660827636719,M,47858.109375,10000,2017,9,25
54.221439361572266,M,57844.26953125,13668,2015,9,26
57.071044921875,M,58102.41796875,2956,2016,10,22
55.85342788696289,M,51187.9765625,12508,2018,7,1
55.371246337890625,M,69547.796875,2402,2016,12,8
57.41374206542969,M,66669.9921875,15849,2018,6,13
54.53556823730469,M,58303.421875,3337,2017,12,18
53.2778205871582,F,52765.03515625,10445,2016,11,18
55.64550018310547,M,70506.3828125,12214,2013,8,10
52.54525375366211,M,72386.0546875,9741,2015,8,2
56.63008117675781,F,77745.96875,3542,2015,12,4
55.87617492675781,M,73101.34375,14337,2016,3,9
58.8620719909668,F,91527.046875,8649,2015,9,19
51.364559173583984,M,52734.30859375,6217,2017,1,6
56.211463928222656,M,61271.671875,7249,2018,6,18
54.9886589050293,M,56849.86328125,10992,2017,11,3
58.484527587890625,M,61986.296875,15728,2016,3,23
52.32883834838867,M,49874.09765625,14023,2018,1,26
51.897254943847656,M,69797.8515625,2735,2016,2,11
56.8363151550293,M,68973.9140625,11780,2016,10,11
59.16676330566406,F,79734.078125,9909,2015,9,19
51.6470832824707,M,46636.9453125,10167,2018,4,28
57.17829513549805,M,63969.5390625,15735,2018,4,15
52.93068313598633,M,55604.23828125,2643,2017,9,17
49.77692794799805,M,49623.79296875,13601,2017,7,14
57.6082878112793,M,68722.4609375,12271,2017,7,2
61.03823471069336,M,88221.4921875,16851,2015,10,9
53.19724655151367,M,61210.3515625,12871,2016,7,27
56.54802703857422,F,65909.3203125,14396,2015,10,2
56.049434661865234,M,65164.64453125,9239,2016,8,15
55.47806167602539,M,52190.26171875,196,2016,8,11
51.70235061645508,M,67812.3203125,8603,2016,7,10
60.50041580200195,M,62679.07421875,9548,2015,11,13
51.800716400146484,M,53534.1640625,4130,2016,9,19
59.27048110961914,M,88071.59375,13451,2017,5,11
54.534019470214844,M,49683.9765625,1883,2017,1,26
54.328590393066406,M,53698.2109375,15915,2018,6,4
55.108821868896484,M,48455.15234375,12616,2017,8,15
53.89815139770508,M,60609.49609375,11434,2016,1,29
52.87917709350586,M,58949.7734375,6866,2015,11,22
54.37965393066406,F,72528.9140625,16062,2017,1,16
54.368064880371094,F,62160.296875,3836,2016,3,27
54.49049377441406,M,72757.96875,4891,2016,2,26
51.1839485168457,F,59221.22265625,15382,2017,12,5
58.0906867980957,F,57685.19140625,551,2017,9,25
59.62604904174805,F,77111.15625,10703,2016,7,1
53.53559112548828,M,60748.14453125,10830,2015,11,12
60.43651580810547,M,72723.6484375,8458,2015,10,18
55.09670639038086,F,77417.390625,2791,2017,9,21
56.74759292602539,M,62495.9609375,9578,2018,1,10
53.239830017089844,M,54264.6015625,9776,2017,3,22
55.7794303894043,M,42681.015625,1906,2017,9,7
58.80972671508789,F,76289.125,12,2016,5,3
51.428585052490234,M,55349.0078125,15092,2017,6,23
55.4456901550293,M,75343.6640625,9542,2016,3,13
57.5537109375,F,73896.1875,4487,2017,3,6
55.5993537902832,M,64409.35546875,9902,2017,8,3
57.55366897583008,F,70378.0078125,15496,2015,8,26
54.27717590332031,M,63595.71875,2850,2017,11,4
51.531620025634766,M,60713.80859375,10014,2017,5,6
55.51034164428711,M,63693.7421875,11231,2016,4,20
54.35871124267578,M,51215.125,4496,2017,9,1
46.687339782714844,M,55917.796875,1467,2017,3,30
55.3121223449707,M,61615.70703125,344,2016,2,15
50.492244720458984,M,73518.765625,13595,2017,8,2
54.949623107910156,M,63008.83984375,8306,2017,4,30
61.52715301513672,F,97630.7109375,10807,2015,9,30
56.42329025268555,M,49333.44140625,7993,2015,8,10
56.03294372558594,F,80198.109375,13663,2015,9,26
54.14061737060547,M,50324.87109375,15963,2016,12,21
56.74626922607422,M,66885.0234375,65,2017,12,11
57.696407318115234,F,85768.0625,3180,2017,4,7
55.38893127441406,M,52893.3125,3633,2017,12,25
45.84006118774414,M,45887.34765625,679,2016,6,2
56.13924789428711,F,67456.15625,9602,2016,12,11
53.21372985839844,M,54784.1875,7234,2017,10,14
54.92411422729492,M,63281.9765625,8910,2018,1,16
54.03669738769531,F,63486.6953125,5839,2016,6,12
61.11915588378906,F,87488.078125,16774,2017,6,14
55.295101165771484,M,74554.4375,10450,2018,1,14
57.22182846069336,F,67121.71875,185,2017,6,6
54.847293853759766,M,66881.25,5691,2015,10,7
57.86049270629883,M,54822.43359375,13832,2018,4,19
56.66679000854492,F,78663.1484375,10879,2018,1,1
57.698394775390625,M,72324.0078125,13084,2017,8,2
56.12101745605469,F,59808.17578125,12428,2016,11,23
47.878543853759766,M,39521.31640625,1172,2018,1,17
49.4878044128418,M,50957.03515625,11030,2017,8,4
53.99410629272461,M,51298.5625,4235,2017,10,16
55.762271881103516,F,59940.84765625,16500,2017,12,18
53.26677322387695,M,57619.66796875,6704,2018,6,22
58.09793472290039,M,63928.87890625,5936,2017,4,8
51.763580322265625,M,66316.265625,2382,2016,7,29
52.592872619628906,M,61801.07421875,14134,2017,9,17
50.81817626953125,M,60705.6015625,15957,2016,4,21
61.56045913696289,M,82691.3984375,14515,2018,4,14
54.347354888916016,F,71043.09375,6278,2014,5,12
58.02873611450195,M,58070.28515625,14727,2015,5,24
54.16844177246094,F,62286.57421875,11347,2018,3,31
46.772544860839844,M,71548.609375,236,2018,1,1
50.74057388305664,M,49804.16015625,7814,2018,5,17
49.871185302734375,M,58014.5625,15967,2018,6,24
52.8187255859375,M,50237.6015625,3761,2017,12,30
52.770694732666016,F,50528.3359375,9580,2016,12,4
55.25261306762695,M,80441.2109375,5778,2015,10,21
49.05863952636719,M,48471.16796875,7982,2017,10,30
60.884552001953125,F,91332.8203125,4042,2016,7,12
51.71187210083008,M,57927.671875,2270,2016,3,21
50.6644401550293,M,51585.55078125,9181,2017,10,13
60.49668502807617,F,72706.4609375,1417,2018,3,4
56.68882369995117,M,62219.4453125,9491,2017,11,8
51.72590255737305,F,70240.1796875,3791,2016,1,28
49.65327072143555,M,42210.39453125,12583,2017,8,31
49.57539367675781,M,46453.50390625,5469,2016,3,31
57.65216064453125,F,74031.4375,3034,2016,9,26
64.62548065185547,F,84942.984375,3431,2015,12,20
52.63705062866211,M,56250.23046875,14632,2017,8,27
62.649688720703125,F,88080.5078125,10669,2018,4,4
52.375431060791016,M,43736.69921875,13423,2018,6,13
52.01436996459961,M,62263.19921875,1229,2018,2,15
56.00191879272461,F,73041.4375,3245,2016,3,14
63.16587448120117,F,87036.40625,15290,2015,9,28
53.184043884277344,M,55779.375,10676,2018,4,7
54.05548858642578,M,68895.8125,3008,2018,7,4
54.903263092041016,M,62238.5859375,6814,2017,9,12
54.559776306152344,F,62753.5078125,3908,2015,1,30
53.55757522583008,M,47478.58984375,8435,2017,8,20
54.16171646118164,M,53582.65234375,16573,2017,2,7
52.034339904785156,M,54634.390625,11736,2017,10,5
46.35799789428711,M,54942.08984375,16365,2018,1,5
55.54352569580078,M,61827.375,7899,2017,11,21
60.784454345703125,M,70372.5390625,2698,2016,9,13
58.12333297729492,M,71857.890625,4061,2017,1,27
47.076072692871094,M,51076.1953125,8373,2018,3,1
49.49390411376953,M,54759.3828125,8050,2018,1,6
51.98936080932617,F,50711.43359375,12613,2017,8,23
54.09544372558594,M,53502.8125,12667,2018,5,3
56.90528106689453,F,73539.484375,8310,2016,1,7
55.366493225097656,M,57296.8515625,3006,2017,11,30
65.20169830322266,F,88246.3046875,11221,2017,6,25
51.60533905029297,M,57854.078125,225,2018,3,23
55.05698776245117,M,59028.5703125,7717,2018,4,17
52.97418975830078,M,52287.96484375,13757,2017,10,6
47.17280578613281,M,58297.578125,2858,2018,2,20
54.231849670410156,M,45274.8828125,3179,2017,12,5
58.27544021606445,M,76708.6484375,4171,2017,2,7
48.70105743408203,M,46465.31640625,10743,2018,7,21
50.200340270996094,M,49722.69921875,6984,2017,9,1
58.976295471191406,M,77312.578125,13014,2014,12,4
54.05603790283203,M,48769.140625,7402,2017,12,30
58.52130126953125,M,65432.69140625,9212,2016,8,18
52.92869567871094,F,56112.38671875,10328,2017,10,1
57.005653381347656,F,66312.2578125,6951,2017,1,1
51.19607925415039,M,60091.06640625,437,2018,4,7
50.0794677734375,M,62869.5234375,14029,2016,2,25
55.92417907714844,M,64527.34765625,3215,2017,12,13
56.34914779663086,M,47362.16796875,11058,2017,9,17
55.923614501953125,M,55387.97265625,8877,2018,3,11
54.41367721557617,M,63410.12890625,7081,2017,9,12
58.455440521240234,M,59918.515625,1075,2018,1,9
55.432044982910156,F,74641.203125,4236,2015,8,1
50.681827545166016,M,49194.6640625,9974,2017,9,8
58.924591064453125,M,73759.4453125,493,2016,4,20
56.072349548339844,M,84429.203125,5058,2016,1,14
57.19181823730469,M,84739.21875,1487,2016,7,19
49.71419906616211,M,50235.6171875,14013,2018,1,24
53.021575927734375,M,61359.34375,7236,2018,1,13
58.19529342651367,M,72806.8828125,7132,2016,8,26
51.13946533203125,M,46588.51171875,10963,2017,9,1
52.56813049316406,M,53670.89453125,6368,2017,9,28
58.47398376464844,F,78355.875,1745,2015,10,17
56.241981506347656,F,69035.21875,1966,2016,3,30
54.729854583740234,M,81764.8828125,2368,2017,1,28
52.73939514160156,M,49845.92578125,16482,2017,10,2
54.82133483886719,M,49729.8984375,10417,2017,11,4
55.44850540161133,F,50825.52734375,12197,2018,6,4
55.118045806884766,M,64768.19140625,7870,2018,7,2
49.59270095825195,M,65683.4375,16758,2018,3,19
52.41427993774414,M,51158.40234375,882,2018,2,6
52.49448013305664,M,56096.3359375,12464,2018,5,23
51.21452331542969,M,45185.3515625,4466,2016,10,8
53.88643264770508,F,69833.8671875,11945,2015,8,3
50.093467712402344,M,46911.484375,805,2018,4,11
49.97677230834961,M,48155.3046875,1227,2018,7,20
59.92915725708008,F,73886.0546875,1178,2015,12,9
58.73336410522461,F,68902.7421875,6119,2015,10,2
56.67885971069336,M,62588.6171875,6772,2017,9,22
53.690879821777344,M,56741.6171875,2033,2016,7,5
58.44794845581055,F,69743.671875,1064,2018,1,3
58.61435317993164,F,92219.09375,4023,2015,9,30
55.69169616699219,M,54941.0546875,6020,2017,8,14
53.53868103027344,M,57246.4375,9862,2017,4,25
48.81692123413086,M,31789.8046875,10286,2017,10,24
52.2930793762207,M,56018.578125,9674,2017,11,1
59.20883560180664,M,68710.953125,16673,2014,4,9
44.98383331298828,M,47339.09765625,8182,2018,1,16
59.348358154296875,F,81639.78125,10470,2015,12,5
47.73722457885742,M,54343.234375,11708,2015,7,31
54.16462326049805,M,54611.984375,3489,2018,2,10
56.21574401855469,M,60549.75390625,16274,2017,1,21
57.10798263549805,M,57118.640625,11414,2017,9,7
49.069557189941406,M,46248.67578125,16992,2018,7,4
53.54575729370117,M,53427.2421875,13653,2018,2,17
61.321712493896484,M,71009.578125,5810,2017,4,3
56.55239486694336,M,68357.375,7535,2017,1,8
57.43212127685547,M,66872.0625,11742,2016,1,14
56.961795806884766,M,82391.5625,391,2015,8,16
53.519134521484375,M,44718.59375,16953,2017,12,5
57.710079193115234,M,61063.4375,4694,2015,11,22
54.704715728759766,M,55608.671875,9055,2017,11,25
59.17006301879883,M,65504.71484375,13032,2016,3,25
54.718780517578125,M,59093.84765625,1,2018,4,25
45.170169830322266,M,53541.41796875,4874,2018,2,21
56.77437973022461,F,60231.5859375,3341,2016,4,14
56.91128921508789,F,80773.21875,15050,2016,3,9
60.22004699707031,F,66606.78125,7964,2014,10,14
55.122169494628906,M,56092.19140625,13499,2017,6,30
59.50926208496094,F,87320.0078125,5752,2016,11,11
51.341552734375,M,46366.47265625,820,2018,6,21
59.42701721191406,M,83436.4921875,7829,2014,12,8
54.71182632446289,M,57636.84765625,12691,2018,7,15
57.823944091796875,M,56988.75390625,11713,2017,11,7
60.313594818115234,M,83579.0390625,15243,2016,7,26
56.39505386352539,M,57908.328125,10518,2018,1,31
53.71063232421875,M,52474.2734375,8087,2017,8,8
57.365867614746094,F,68668.3671875,9411,2017,1,27
52.026092529296875,F,63786.30859375,15804,2017,8,15
54.4061393737793,F,65911.9375,13428,2016,5,23
53.76862335205078,M,53046.50390625,14563,2018,7,1
67.05323028564453,F,104133.796875,2569,2015,10,21
54.5129280090332,M,63871.9921875,5600,2016,11,24
55.8177604675293,M,61714.5546875,4365,2018,2,19
58.13225173950195,M,57833.46875,7356,2016,10,13
54.62066650390625,M,64857.8359375,6955,2016,3,13
51.99384307861328,M,54528.1484375,10885,2018,3,17
60.83713150024414,M,78950.3828125,8850,2017,11,12
44.77309036254883,M,46241.453125,15398,2018,1,22
56.21305847167969,F,73713.671875,12192,2016,1,22
59.46610641479492,F,76884.78125,6795,2016,1,25
49.288578033447266,M,64229.5546875,9703,2017,10,30
56.58259582519531,F,81802.9453125,10864,2017,9,26
52.44893264770508,M,55352.23828125,3734,2016,11,17
47.432125091552734,M,40113.75,1563,2018,2,6
53.196632385253906,M,53282.79296875,216,2017,12,29
57.74507141113281,F,68423.0,16619,2017,9,14
51.969337463378906,M,51816.515625,15885,2017,8,28
55.4652214050293,F,76243.0234375,13163,2016,3,22
49.71028137207031,M,39967.6484375,4196,2018,6,19
44.450069427490234,M,45339.0625,9389,2018,1,17
64.8757095336914,M,78798.78125,3682,2018,5,13
61.611690521240234,F,83787.390625,12380,2016,6,1
55.03910446166992,M,72537.609375,12868,2015,9,22
55.862308502197266,M,61689.625,10342,2017,8,19
55.01685333251953,F,60708.70703125,12976,2016,8,30
50.432945251464844,M,61605.171875,15410,2017,12,21
54.859107971191406,M,54710.4921875,12651,2017,9,1
56.116241455078125,M,62491.15625,1776,2016,7,4
50.38618469238281,M,58675.3671875,12754,2016,4,19
55.294734954833984,M,64704.91015625,1764,2018,4,5
56.20976257324219,F,75387.703125,2480,2017,2,14
56.2740592956543,M,60852.8828125,15925,2018,5,6
53.314083099365234,M,54301.5859375,11402,2017,6,23
49.86297607421875,M,63317.75,5864,2018,1,20
49.0984992980957,M,49989.60546875,7174,2017,8,13
49.847442626953125,M,48669.1640625,7955,2017,7,30
51.055538177490234,M,57341.33203125,15036,2018,3,18
55.109561920166016,M,52542.09765625,8355,2017,9,30
57.331787109375,M,68596.265625,5397,2016,5,3
53.18818664550781,M,70339.3984375,5989,2017,12,25
52.695960998535156,M,50336.79296875,2923,2016,2,19
50.043033599853516,M,49568.09375,16894,2018,3,6
52.20352554321289,M,54529.14453125,1079,2017,4,24
51.036659240722656,M,58841.56640625,2181,2015,9,3
57.681636810302734,M,59212.671875,4795,2016,9,14
57.88353729248047,M,67311.2109375,2608,2016,5,28
51.87738037109375,M,56228.89453125,10987,2017,11,30
60.08383560180664,F,74521.8515625,2190,2016,10,28
55.50834655761719,F,68102.796875,6531,2017,5,21
55.242584228515625,M,49086.14453125,2210,2018,6,7
52.304290771484375,F,72067.3984375,14733,2016,10,30
54.74110794067383,M,58281.73828125,10782,2017,12,9
51.40974807739258,M,47627.69921875,15741,2018,6,23
53.4400634765625,M,64715.21484375,14119,2017,10,21
48.98337936401367,M,37069.6015625,9683,2017,9,26
47.572513580322266,M,48711.40625,7628,2017,12,7
50.31760025024414,M,84040.7890625,4420,2017,5,21
53.73115921020508,M,70163.015625,5784,2017,12,18
54.53082275390625,M,62044.7578125,16698,2018,1,4
54.721683502197266,M,60489.65625,1111,2018,5,1
56.5105094909668,M,69022.6796875,11617,2016,2,28
51.45649337768555,M,66075.8671875,11568,2016,11,3
53.92607879638672,M,57172.7109375,11590,2018,4,16
59.063880920410156,M,60312.6484375,10787,2018,3,9
57.380104064941406,F,57647.75390625,13545,2017,11,20
53.60051727294922,F,67233.8203125,10996,2014,2,5
51.46603775024414,M,60154.0703125,6767,2018,4,27
52.90656661987305,F,60641.59375,13617,2017,10,27
61.33477783203125,F,93169.421875,3150,2016,8,4
53.842655181884766,M,66144.2890625,1760,2018,5,20
56.505271911621094,M,71149.5859375,4896,2016,3,30
56.11737823486328,M,60110.6171875,15302,2018,4,27
48.067359924316406,M,51436.98828125,5239,2018,1,13
49.17054748535156,M,43129.90234375,16331,2017,8,7
56.13692092895508,M,63184.12890625,3026,2016,5,11
54.03218460083008,M,53437.3671875,13681,2018,1,18
51.12401580810547,M,47493.31640625,7486,2017,8,22
55.257957458496094,M,56201.34765625,12823,2017,11,22
58.113521575927734,F,69944.4296875,10826,2017,6,13
48.078697204589844,M,53053.0703125,10527,2018,2,15
55.48561096191406,F,61778.2890625,10226,2018,5,11
55.687232971191406,M,69892.4453125,3189,2017,10,21
55.23322677612305,M,60570.5390625,7675,2017,7,18
51.94763946533203,M,52167.85546875,7692,2018,2,12
51.37731170654297,M,56431.07421875,13476,2018,4,12
53.228370666503906,M,60431.65234375,8937,2016,1,10
51.536983489990234,M,60997.89453125,12546,2014,9,19
58.83047103881836,F,83537.203125,3264,2016,4,10
57.65520477294922,M,62030.65625,9325,2016,11,16
59.61505126953125,M,85908.734375,4518,2015,11,1
47.77361297607422,M,33456.515625,14308,2017,10,14
54.75273895263672,F,61195.55859375,6907,2016,9,5
49.95560836791992,M,40349.1796875,14528,2017,8,1
55.704219818115234,F,73867.4140625,2529,2016,7,16
52.98515701293945,M,48810.62109375,5214,2017,11,12
48.64285659790039,M,48560.6484375,10821,2017,9,15
61.13132095336914,F,84445.6640625,6140,2016,8,21
50.73806381225586,M,44815.6640625,1365,2018,7,5
53.623226165771484,F,76791.9921875,3512,2017,1,20
58.834049224853516,F,65554.140625,8571,2016,3,14
51.316680908203125,F,57558.47265625,5084,2015,8,5
51.38378143310547,M,54237.17578125,209,2016,10,24
47.32514572143555,M,44480.234375,2958,2018,2,17
57.35280227661133,M,53510.859375,10357,2018,7,6
51.59248733520508,M,60244.0078125,14982,2016,4,23
54.67364501953125,F,68013.921875,12547,2017,11,5
53.18126678466797,M,51248.05859375,8173,2016,4,19
51.87602233886719,M,46153.9296875,12441,2016,9,24
51.54188919067383,M,52466.15625,6855,2018,5,12
